yaw, pitch, roll, rawX (accel), rawY, rawZ, tmp36, Time (HH:MM:SS), Date (MM/DD/YY),GPS Fix, Fix Quality, Latitude, Longitude, knots, altitude, # of satellite fixes
171.57,-5.15,-2.94,18.45,-10.83,233.47,86.54,16:13:56.984,8/28/14,1,1,4051.3151N, 8224.8730W,0.26,708.40,9
172.53,-5.47,-2.46,17.51,-7.88,236.54,85.96,16:13:56.984,8/28/14,1,1,4051.3151N, 8224.8730W,0.25,708.40,9
173.51,-5.86,-2.53,20.35,-9.85,237.57,84.22,16:13:57.203,8/28/14,1,1,4051.3151N, 8224.8730W,0.25,708.30,9
174.38,-5.88,-2.65,19.40,-12.80,234.50,84.22,16:13:57.203,8/28/14,1,1,4051.3151N, 8224.8730W,0.24,708.30,9
174.89,-5.22,-1.88,19.40,-9.85,238.59,83.64,16:13:57.406,8/28/14,1,1,4051.3151N, 8224.8730W,0.23,708.30,9
175.28,-4.55,-1.44,15.62,-8.86,231.42,84.22,16:13:57.609,8/28/14,1,1,4051.3151N, 8224.8730W,0.23,708.30,9
175.80,-4.94,-1.58,19.40,-10.83,231.42,84.22,16:13:57.609,8/28/14,1,1,4051.3151N, 8224.8730W,0.22,708.30,9
176.33,-4.89,-1.75,17.51,-9.85,231.42,84.22,16:13:57.796,8/28/14,1,1,4051.3151N, 8224.8730W,0.22,708.30,9
176.90,-4.99,-1.66,17.51,-6.89,230.40,84.80,16:13:58.0,8/28/14,1,1,4051.3151N, 8224.8730W,0.22,708.20,9
177.50,-5.22,-1.75,18.45,-11.82,227.33,88.28,16:13:58.0,8/28/14,1,1,4051.3151N, 8224.8730W,0.21,708.20,9
178.04,-5.39,-1.72,19.40,-8.86,232.45,84.80,16:13:58.203,8/28/14,1,1,4051.3151N, 8224.8730W,0.21,708.20,9
178.50,-5.30,-1.63,17.51,-6.89,234.50,84.22,16:13:58.203,8/28/14,1,1,4051.3151N, 8224.8730W,0.21,708.20,9
178.96,-5.36,-2.07,19.40,-8.86,233.47,84.22,16:13:58.406,8/28/14,1,1,4051.3151N, 8224.8730W,0.20,708.20,9
179.34,-5.30,-2.53,23.19,-12.80,232.45,84.22,16:13:58.593,8/28/14,1,1,4051.3151N, 8224.8730W,0.20,708.20,9
179.30,-4.68,-1.90,17.51,-6.89,234.50,84.22,16:13:58.593,8/28/14,1,1,4051.3151N, 8224.8730W,0.20,708.20,9
179.10,-4.76,-2.09,20.35,-10.83,232.45,84.22,16:13:58.796,8/28/14,1,1,4051.3151N, 8224.8730W,0.20,708.10,9
178.70,-4.93,-2.42,21.29,-12.80,227.33,84.22,16:13:58.796,8/28/14,1,1,4051.3151N, 8224.8730W,0.19,708.10,9
177.98,-4.43,-1.74,18.45,-6.89,229.38,83.06,16:13:59.0,8/28/14,1,1,4051.3151N, 8224.8730W,0.20,708.10,9
177.34,-4.57,-1.87,19.40,-10.83,227.33,87.70,16:13:59.203,8/28/14,1,1,4051.3151N, 8224.8730W,0.20,708.10,9
176.73,-4.75,-2.35,17.51,-11.82,225.28,84.22,16:13:59.203,8/28/14,1,1,4051.3151N, 8224.8730W,0.20,708.10,9
176.07,-4.90,-2.12,21.29,-6.89,232.45,84.22,16:13:59.390,8/28/14,1,1,4051.3151N, 8224.8730W,0.21,708.00,8
175.35,-4.90,-2.47,19.40,-12.80,231.42,84.22,16:13:59.609,8/28/14,1,1,4051.3151N, 8224.8730W,0.21,708.00,8
174.51,-4.70,-2.46,20.35,-11.82,235.52,84.22,16:13:59.609,8/28/14,1,1,4051.3151N, 8224.8730W,0.21,708.00,8
173.54,-4.22,-2.15,19.40,-8.86,233.47,84.22,16:13:59.796,8/28/14,1,1,4051.3151N, 8224.8730W,0.21,708.00,9
172.58,-4.10,-2.38,20.35,-10.83,235.52,84.22,16:13:59.796,8/28/14,1,1,4051.3151N, 8224.8730W,0.20,708.00,9
171.57,-3.99,-2.52,19.40,-10.83,234.50,84.22,16:14:0.0,8/28/14,1,1,4051.3151N, 8224.8730W,0.20,708.00,9
170.39,-4.04,-2.38,18.45,-9.85,233.47,88.28,16:14:0.187,8/28/14,1,1,4051.3151N, 8224.8730W,0.20,707.90,9
169.12,-4.25,-2.45,19.40,-9.85,234.50,84.22,16:14:0.187,8/28/14,1,1,4051.3151N, 8224.8730W,0.20,707.90,9
167.70,-4.25,-2.22,17.51,-8.86,232.45,84.22,16:14:0.406,8/28/14,1,1,4051.3151N, 8224.8730W,0.20,707.90,9
166.30,-4.33,-2.21,18.45,-9.85,227.33,84.22,16:14:0.406,8/28/14,1,1,4051.3151N, 8224.8730W,0.20,707.90,9
165.05,-4.49,-2.57,20.35,-11.82,230.40,84.22,16:14:0.609,8/28/14,1,1,4051.3151N, 8224.8730W,0.20,707.90,9
163.88,-4.55,-2.77,19.40,-9.85,229.38,84.22,16:14:0.796,8/28/14,1,1,4051.3151N, 8224.8730W,0.20,707.80,9
162.71,-4.47,-2.85,21.29,-10.83,228.35,84.22,16:14:0.796,8/28/14,1,1,4051.3151N, 8224.8730W,0.19,707.80,9
161.38,-4.40,-2.78,21.29,-8.86,227.33,80.74,16:14:0.984,8/28/14,1,1,4051.3151N, 8224.8730W,0.19,707.80,9
159.81,-4.43,-2.55,17.51,-9.85,225.28,84.80,16:14:0.984,8/28/14,1,1,4051.3151N, 8224.8730W,0.19,707.80,9
157.99,-4.51,-2.50,18.45,-10.83,227.33,88.28,16:14:1.203,8/28/14,1,1,4051.3151N, 8224.8730W,0.18,707.80,9
156.08,-4.75,-2.62,20.35,-10.83,232.45,84.80,16:14:1.406,8/28/14,1,1,4051.3151N, 8224.8730W,0.18,707.80,9
154.24,-4.78,-2.92,19.40,-10.83,236.54,84.22,16:14:1.406,8/28/14,1,1,4051.3151N, 8224.8730W,0.18,707.80,9
152.56,-4.79,-3.04,19.40,-10.83,234.50,84.22,16:14:1.609,8/28/14,1,1,4051.3151N, 8224.8730W,0.18,707.70,9
151.01,-4.72,-2.94,19.40,-10.83,233.47,84.22,16:14:1.796,8/28/14,1,1,4051.3151N, 8224.8730W,0.18,707.70,9
149.63,-4.80,-3.01,20.35,-11.82,233.47,84.22,16:14:1.796,8/28/14,1,1,4051.3151N, 8224.8730W,0.17,707.70,9
148.35,-4.89,-2.88,18.45,-11.82,230.40,84.22,16:14:2.0,8/28/14,1,1,4051.3151N, 8224.8730W,0.17,707.70,8
147.22,-4.81,-2.56,17.51,-9.85,231.42,84.22,16:14:2.0,8/28/14,1,1,4051.3151N, 8224.8730W,0.17,707.70,8
146.34,-4.83,-2.51,18.45,-9.85,231.42,84.80,16:14:2.203,8/28/14,1,1,4051.3151N, 8224.8730W,0.17,707.70,8
145.69,-4.81,-2.45,18.45,-10.83,231.42,87.12,16:14:2.406,8/28/14,1,1,4051.3151N, 8224.8730W,0.17,707.60,9
145.30,-4.73,-2.51,18.45,-8.86,233.47,86.54,16:14:2.406,8/28/14,1,1,4051.3151N, 8224.8730W,0.17,707.60,9
145.12,-4.67,-2.69,19.40,-9.85,235.52,84.80,16:14:2.593,8/28/14,1,1,4051.3151N, 8224.8730W,0.17,707.60,9
145.02,-4.61,-2.73,18.45,-11.82,230.40,84.22,16:14:2.593,8/28/14,1,1,4051.3151N, 8224.8730W,0.16,707.60,9
144.96,-4.64,-2.73,18.45,-9.85,234.50,84.22,16:14:2.796,8/28/14,1,1,4051.3151N, 8224.8730W,0.16,707.60,8
144.90,-4.67,-2.72,16.56,-9.85,231.42,84.22,16:14:3.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.16,707.60,9
144.87,-4.86,-2.80,18.45,-8.86,231.42,84.22,16:14:3.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,707.60,9
144.84,-4.95,-2.57,17.51,-10.83,231.42,84.22,16:14:3.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,707.50,9
144.90,-4.99,-2.29,17.51,-9.85,227.33,84.80,16:14:3.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,707.50,9
145.13,-4.94,-2.26,17.51,-8.86,229.38,88.86,16:14:3.390,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,707.50,9
145.52,-4.86,-2.34,17.51,-9.85,229.38,88.86,16:14:3.609,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,707.50,9
146.03,-4.72,-2.32,18.45,-9.85,230.40,84.22,16:14:3.609,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,707.50,9
146.63,-4.67,-2.28,16.56,-10.83,230.40,84.22,16:14:3.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,707.50,9
147.29,-4.70,-2.36,17.51,-9.85,231.42,84.22,16:14:4.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,707.40,9
148.00,-4.72,-2.42,18.45,-10.83,232.45,84.22,16:14:4.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,707.40,9
148.77,-4.82,-2.42,19.40,-9.85,233.47,84.22,16:14:4.187,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,707.40,9
149.57,-4.92,-2.24,17.51,-9.85,237.57,84.22,16:14:4.187,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,707.40,9
150.36,-4.88,-2.21,18.45,-8.86,234.50,84.22,16:14:4.406,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,707.40,9
151.15,-4.77,-2.45,18.45,-10.83,232.45,84.80,16:14:4.609,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,707.30,9
151.85,-4.59,-2.54,19.40,-10.83,230.40,88.86,16:14:4.609,8/28/14,1,1,4051.3146N, 8224.8730W,0.16,707.30,9
152.38,-4.28,-2.45,17.51,-9.85,229.38,84.22,16:14:4.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.16,707.30,9
152.83,-4.02,-2.39,18.45,-8.86,232.45,84.22,16:14:4.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.16,707.30,9
153.31,-3.98,-2.49,19.40,-11.82,230.40,84.22,16:14:4.984,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,707.30,8
153.81,-4.09,-2.60,18.45,-11.82,229.38,84.22,16:14:5.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,707.30,8
154.34,-4.14,-2.41,18.45,-8.86,228.35,84.22,16:14:5.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,707.30,8
154.92,-4.26,-2.47,16.56,-9.85,228.35,84.22,16:14:5.406,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,707.20,8
155.49,-4.17,-2.53,19.40,-10.83,231.42,84.22,16:14:5.406,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,707.20,8
156.01,-4.07,-2.49,18.45,-9.85,232.45,84.80,16:14:5.609,8/28/14,1,1,4051.3146N, 8224.8730W,0.14,707.20,8
156.47,-4.03,-2.50,18.45,-10.83,231.42,88.86,16:14:5.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.14,707.20,8
156.79,-4.05,-2.49,18.45,-9.85,231.42,85.38,16:14:5.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.14,707.20,8
156.98,-4.06,-2.44,18.45,-9.85,233.47,84.22,16:14:6.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.13,707.20,8
157.10,-4.11,-2.57,17.51,-9.85,236.54,84.22,16:14:6.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.13,707.10,8
157.21,-4.25,-2.79,19.40,-11.82,234.50,84.22,16:14:6.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.12,707.10,8
157.30,-4.24,-2.76,19.40,-9.85,233.47,84.22,16:14:6.406,8/28/14,1,1,4051.3146N, 8224.8730W,0.12,707.10,8
157.38,-4.25,-2.63,18.45,-10.83,231.42,84.22,16:14:6.406,8/28/14,1,1,4051.3146N, 8224.8730W,0.11,707.10,8
157.47,-4.22,-2.59,18.45,-9.85,231.42,84.22,16:14:6.593,8/28/14,1,1,4051.3146N, 8224.8730W,0.10,707.10,9
157.57,-4.20,-2.62,17.51,-9.85,232.45,84.22,16:14:6.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.10,707.00,9
157.68,-4.31,-2.67,18.45,-9.85,230.40,84.22,16:14:6.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.09,707.00,9
157.80,-4.40,-2.68,17.51,-9.85,231.42,88.86,16:14:7.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.09,707.00,9
157.91,-4.38,-2.61,18.45,-9.85,230.40,88.28,16:14:7.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.09,707.00,9
158.00,-4.38,-2.53,18.45,-9.85,231.42,85.38,16:14:7.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.08,707.00,9
158.05,-4.36,-2.52,17.51,-9.85,230.40,84.22,16:14:7.390,8/28/14,1,1,4051.3146N, 8224.8730W,0.08,707.00,9
158.01,-4.46,-2.50,18.45,-9.85,230.40,84.22,16:14:7.390,8/28/14,1,1,4051.3146N, 8224.8730W,0.08,707.00,9
157.87,-4.54,-2.48,18.45,-9.85,231.42,84.22,16:14:7.609,8/28/14,1,1,4051.3146N, 8224.8730W,0.08,706.90,9
157.65,-4.63,-2.55,17.51,-8.86,232.45,84.22,16:14:7.609,8/28/14,1,1,4051.3146N, 8224.8730W,0.07,706.90,9
157.39,-4.67,-2.68,18.45,-9.85,230.40,84.22,16:14:7.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.07,706.90,9
157.09,-4.73,-2.81,18.45,-9.85,232.45,84.22,16:14:8.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.07,706.90,9
156.79,-4.83,-2.82,18.45,-9.85,233.47,84.22,16:14:8.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.06,706.90,9
156.51,-4.90,-2.72,18.45,-9.85,232.45,88.28,16:14:8.187,8/28/14,1,1,4051.3146N, 8224.8730W,0.06,706.80,9
156.26,-4.90,-2.55,19.40,-9.85,233.47,85.38,16:14:8.406,8/28/14,1,1,4051.3146N, 8224.8730W,0.06,706.80,9
156.03,-4.83,-2.46,18.45,-9.85,233.47,84.22,16:14:8.406,8/28/14,1,1,4051.3146N, 8224.8730W,0.06,706.80,9
155.86,-4.79,-2.44,18.45,-9.85,233.47,84.22,16:14:8.609,8/28/14,1,1,4051.3146N, 8224.8730W,0.06,706.80,9
155.73,-4.80,-2.46,19.40,-10.83,230.40,84.22,16:14:8.609,8/28/14,1,1,4051.3146N, 8224.8730W,0.06,706.80,9
155.61,-4.86,-2.51,17.51,-10.83,229.38,84.22,16:14:8.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.06,706.80,8
155.47,-4.88,-2.51,16.56,-9.85,228.35,84.22,16:14:8.984,8/28/14,1,1,4051.3146N, 8224.8730W,0.06,706.70,8
155.35,-5.04,-2.66,18.45,-9.85,229.38,84.22,16:14:8.984,8/28/14,1,1,4051.3146N, 8224.8730W,0.06,706.70,8
155.22,-5.14,-2.73,18.45,-9.85,230.40,84.22,16:14:9.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.06,706.70,9
155.12,-5.17,-2.68,20.35,-10.83,233.47,88.86,16:14:9.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.06,706.70,9
154.99,-5.09,-2.61,18.45,-10.83,231.42,88.28,16:14:9.406,8/28/14,1,1,4051.3146N, 8224.8730W,0.06,706.70,9
154.75,-4.96,-2.38,19.40,-9.85,228.35,84.22,16:14:9.609,8/28/14,1,1,4051.3146N, 8224.8730W,0.06,706.60,9
154.43,-4.85,-2.17,19.40,-10.83,231.42,84.22,16:14:9.609,8/28/14,1,1,4051.3146N, 8224.8730W,0.06,706.60,9
154.07,-4.78,-2.03,18.45,-8.86,231.42,84.22,16:14:9.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.06,706.60,9
153.68,-4.61,-1.90,18.45,-7.88,233.47,84.22,16:14:9.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.06,706.60,9
153.34,-4.57,-2.09,19.40,-9.85,234.50,84.22,16:14:10.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.06,706.60,9
153.04,-4.61,-2.25,19.40,-10.83,232.45,84.22,16:14:10.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.06,706.60,9
152.76,-4.61,-2.31,18.45,-10.83,233.47,84.22,16:14:10.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.07,706.60,9
152.50,-4.60,-2.35,18.45,-9.85,231.42,88.86,16:14:10.406,8/28/14,1,1,4051.3146N, 8224.8730W,0.07,706.50,9
152.25,-4.60,-2.43,18.45,-9.85,230.40,88.86,16:14:10.593,8/28/14,1,1,4051.3146N, 8224.8730W,0.07,706.50,9
151.97,-4.66,-2.48,18.45,-11.82,229.38,88.86,16:14:10.593,8/28/14,1,1,4051.3146N, 8224.8730W,0.08,706.50,9
151.69,-4.65,-2.60,18.45,-10.83,229.38,84.80,16:14:10.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.08,706.50,9
151.38,-4.69,-2.58,18.45,-9.85,229.38,84.22,16:14:10.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.08,706.50,9
151.01,-4.66,-2.38,18.45,-7.88,227.33,84.22,16:14:11.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.08,706.50,9
150.64,-4.71,-2.33,20.35,-11.82,230.40,84.22,16:14:11.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.08,706.40,9
150.30,-4.82,-2.49,21.29,-11.82,233.47,84.22,16:14:11.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.08,706.40,9
149.89,-4.60,-2.38,18.45,-11.82,232.45,84.22,16:14:11.390,8/28/14,1,1,4051.3146N, 8224.8730W,0.08,706.40,9
149.43,-4.55,-2.43,18.45,-11.82,233.47,84.22,16:14:11.390,8/28/14,1,1,4051.3146N, 8224.8730W,0.09,706.40,9
148.90,-4.48,-2.83,18.45,-12.80,234.50,88.28,16:14:11.609,8/28/14,1,1,4051.3146N, 8224.8730W,0.10,706.40,9
148.23,-4.29,-2.90,18.45,-12.80,237.57,88.86,16:14:11.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.10,706.40,9
147.52,-4.30,-2.79,20.35,-11.82,233.47,84.22,16:14:11.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.11,706.40,9
146.75,-4.50,-2.88,21.29,-11.82,233.47,84.22,16:14:12.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.12,706.40,9
146.03,-4.61,-2.94,19.40,-10.83,230.40,84.22,16:14:12.187,8/28/14,1,1,4051.3146N, 8224.8730W,0.12,706.30,9
145.37,-4.60,-3.05,19.40,-13.78,229.38,84.22,16:14:12.406,8/28/14,1,1,4051.3146N, 8224.8730W,0.12,706.30,9
144.62,-4.58,-2.96,16.56,-9.85,227.33,84.22,16:14:12.609,8/28/14,1,1,4051.3146N, 8224.8730W,0.12,706.20,9
144.42,-4.66,-2.90,18.45,-12.80,228.35,88.86,16:14:12.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.16,706.20,9
144.32,-4.66,-2.84,18.45,-9.85,229.38,88.86,16:14:12.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.16,706.20,9
144.22,-4.59,-2.72,19.40,-12.80,230.40,85.96,16:14:12.984,8/28/14,1,1,4051.3146N, 8224.8730W,0.16,706.20,9
144.09,-4.44,-2.68,18.45,-9.85,232.45,84.22,16:14:12.984,8/28/14,1,1,4051.3146N, 8224.8730W,0.17,706.20,9
143.87,-4.29,-2.68,19.40,-9.85,235.52,84.22,16:14:13.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.17,706.20,9
143.57,-4.29,-2.68,17.51,-8.86,236.54,84.22,16:14:13.406,8/28/14,1,1,4051.3146N, 8224.8730W,0.17,706.10,9
143.15,-4.18,-2.65,18.45,-10.83,235.52,84.22,16:14:13.406,8/28/14,1,1,4051.3146N, 8224.8730W,0.18,706.10,9
142.69,-4.17,-2.57,18.45,-10.83,233.47,84.22,16:14:13.609,8/28/14,1,1,4051.3146N, 8224.8730W,0.18,706.10,9
142.33,-4.20,-2.55,18.45,-10.83,231.42,84.22,16:14:13.609,8/28/14,1,1,4051.3146N, 8224.8730W,0.19,706.10,9
142.08,-4.25,-2.59,17.51,-9.85,229.38,84.80,16:14:13.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.19,706.10,9
141.96,-4.42,-2.59,17.51,-9.85,230.40,88.86,16:14:14.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.19,706.00,9
141.98,-4.56,-2.58,18.45,-9.85,229.38,88.86,16:14:14.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.19,706.00,9
142.07,-4.72,-2.51,19.40,-9.85,232.45,85.38,16:14:14.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.19,706.00,9
142.24,-4.79,-2.52,16.56,-9.85,230.40,84.80,16:14:14.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.19,706.00,9
142.46,-4.72,-2.54,19.40,-9.85,230.40,84.22,16:14:14.406,8/28/14,1,1,4051.3146N, 8224.8730W,0.20,705.90,9
142.69,-4.68,-2.51,19.40,-10.83,232.45,84.22,16:14:14.593,8/28/14,1,1,4051.3146N, 8224.8730W,0.20,705.90,9
142.92,-4.63,-2.50,18.45,-9.85,229.38,84.22,16:14:14.593,8/28/14,1,1,4051.3146N, 8224.8730W,0.21,705.90,9
143.12,-4.70,-2.49,17.51,-10.83,232.45,84.22,16:14:14.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.22,705.90,9
143.30,-4.74,-2.45,18.45,-8.86,232.45,84.22,16:14:15.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.22,705.80,9
143.43,-4.75,-2.40,18.45,-10.83,232.45,84.22,16:14:15.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.22,705.80,9
143.53,-4.76,-2.41,19.40,-9.85,232.45,88.28,16:14:15.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.22,705.80,9
143.63,-4.69,-2.44,18.45,-10.83,232.45,88.28,16:14:15.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.21,705.80,9
143.74,-4.69,-2.48,17.51,-9.85,232.45,84.22,16:14:15.390,8/28/14,1,1,4051.3146N, 8224.8730W,0.21,705.80,9
143.87,-4.69,-2.54,18.45,-10.83,232.45,84.22,16:14:15.609,8/28/14,1,1,4051.3146N, 8224.8730W,0.21,705.70,9
144.02,-4.69,-2.61,18.45,-9.85,233.47,84.22,16:14:15.609,8/28/14,1,1,4051.3146N, 8224.8730W,0.21,705.70,9
144.13,-4.66,-2.53,18.45,-9.85,231.42,84.22,16:14:15.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.21,705.70,9
144.21,-4.63,-2.49,18.45,-8.86,229.38,84.22,16:14:15.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.21,705.70,9
144.25,-4.59,-2.48,18.45,-10.83,229.38,84.22,16:14:16.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.23,705.60,9
144.25,-4.50,-2.42,18.45,-9.85,230.40,80.74,16:14:16.187,8/28/14,1,1,4051.3146N, 8224.8730W,0.23,705.60,9
144.22,-4.41,-2.36,18.45,-10.83,231.42,88.86,16:14:16.187,8/28/14,1,1,4051.3146N, 8224.8730W,0.23,705.60,9
144.21,-4.44,-2.39,18.45,-10.83,232.45,85.96,16:14:16.406,8/28/14,1,1,4051.3146N, 8224.8730W,0.23,705.60,9
144.23,-4.41,-2.40,19.40,-9.85,233.47,84.80,16:14:16.406,8/28/14,1,1,4051.3146N, 8224.8730W,0.24,705.60,9
144.27,-4.42,-2.40,19.40,-11.82,233.47,84.22,16:14:16.609,8/28/14,1,1,4051.3142N, 8224.8730W,0.24,705.50,9
144.36,-4.53,-2.45,18.45,-9.85,231.42,84.22,16:14:16.796,8/28/14,1,1,4051.3142N, 8224.8730W,0.24,705.50,8
144.46,-4.49,-2.48,18.45,-9.85,229.38,84.22,16:14:16.796,8/28/14,1,1,4051.3142N, 8224.8730W,0.13,705.50,8
144.56,-4.54,-2.50,18.45,-9.85,230.40,84.22,16:14:16.984,8/28/14,1,1,4051.3142N, 8224.8730W,0.10,705.50,8
144.65,-4.57,-2.46,18.45,-9.85,231.42,84.22,16:14:17.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.10,705.40,8
144.69,-4.54,-2.42,17.51,-9.85,232.45,84.22,16:14:17.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.10,705.40,8
144.67,-4.51,-2.37,17.51,-9.85,234.50,84.22,16:14:17.406,8/28/14,1,1,4051.3146N, 8224.8730W,0.10,705.40,9
144.63,-4.39,-2.31,18.45,-10.83,233.47,87.70,16:14:17.406,8/28/14,1,1,4051.3146N, 8224.8730W,0.10,705.40,9
144.57,-4.37,-2.37,18.45,-10.83,233.47,85.38,16:14:17.609,8/28/14,1,1,4051.3146N, 8224.8730W,0.12,705.30,9
144.55,-4.40,-2.42,18.45,-9.85,232.45,84.22,16:14:17.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.12,705.30,9
144.58,-4.42,-2.45,17.51,-9.85,231.42,84.22,16:14:17.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.14,705.30,9
144.67,-4.43,-2.51,17.51,-9.85,231.42,84.22,16:14:18.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.14,705.20,8
144.83,-4.49,-2.54,17.51,-10.83,232.45,84.22,16:14:18.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,705.20,8
145.06,-4.54,-2.53,19.40,-8.86,234.50,84.22,16:14:18.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,705.20,8
145.33,-4.60,-2.43,19.40,-8.86,232.45,84.22,16:14:18.406,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,705.20,9
145.64,-4.60,-2.40,18.45,-9.85,233.47,88.86,16:14:18.406,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,705.20,9
145.95,-4.53,-2.34,19.40,-8.86,231.42,88.86,16:14:18.593,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,705.10,9
146.27,-4.52,-2.40,18.45,-8.86,230.40,88.86,16:14:18.593,8/28/14,1,1,4051.3146N, 8224.8730W,0.14,705.10,9
146.56,-4.46,-2.43,18.45,-9.85,229.38,84.80,16:14:18.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.16,705.10,9
146.84,-4.43,-2.40,18.45,-8.86,229.38,84.22,16:14:19.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.16,705.00,9
147.15,-4.42,-2.45,17.51,-9.85,228.35,84.22,16:14:19.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.16,705.00,9
147.50,-4.47,-2.46,18.45,-9.85,230.40,84.22,16:14:19.203,8/28/14,1,1,4051.3146N, 8224.8730W,0.16,705.00,9
147.89,-4.49,-2.45,17.51,-10.83,230.40,84.22,16:14:19.390,8/28/14,1,1,4051.3146N, 8224.8730W,0.16,705.00,9
148.32,-4.50,-2.41,19.40,-10.83,234.50,84.22,16:14:19.390,8/28/14,1,1,4051.3146N, 8224.8730W,0.16,705.00,9
148.75,-4.60,-2.46,21.29,-10.83,234.50,84.22,16:14:19.609,8/28/14,1,1,4051.3146N, 8224.8730W,0.16,704.90,9
149.14,-4.66,-2.56,19.40,-11.82,233.47,88.86,16:14:19.609,8/28/14,1,1,4051.3146N, 8224.8730W,0.16,704.90,9
149.47,-4.64,-2.54,19.40,-9.85,235.52,88.28,16:14:19.796,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,704.90,9
149.70,-4.63,-2.58,19.40,-10.83,231.42,84.80,16:14:20.0,8/28/14,1,1,4051.3146N, 8224.8730W,0.15,704.80,9
