Time,Clock,Status,Lat,Lon,Altitude(ft),GPS Speed(m/s),Ground Heading,Range,System Heading,Ave Wind Heading,Ave Wind Mag(m/s),Descent Rate(ft/s),L Motor(inches),R Motor(inches),RSSI
jTrax version: 3.8.3c
Ground Station Log
AGU TIME: 201506023 20:41:49
222.72,20150603 20:45:32:0419, c2, 0.72283918, -1.42876938, 546.6, 0.37, 55.00, 2196555, 0.00, 55.00, 4.00, 3.42, 11.0, 11.0, 79
223.72,20150603 20:45:33:0411, c2, 0.72283918, -1.42876960, 553.5, 0.13, 55.00, 2196553, 0.00, 55.00, 4.00, 5.08, 11.0, 11.0, 77
224.72,20150603 20:45:34:0417, c2, 0.72283918, -1.42876960, 561.4, 0.20, 55.00, 2196553, 0.00, 55.00, 4.00, 5.93, 11.0, 11.0, 76
225.73,20150603 20:45:35:0425, c2, 0.72283918, -1.42876960, 564.0, 0.05, 55.00, 2196553, 0.00, 55.00, 4.00, 4.68, 11.0, 11.0, 70
226.72,20150603 20:45:36:0418, c2, 0.72283890, -1.42876960, 575.3, 0.20, 55.00, 2196553, 0.00, 55.00, 4.00, 6.94, 11.0, 11.0, 78
227.73,20150603 20:45:37:0424, c2, 0.72283890, -1.42876960, 587.9, 0.26, 55.00, 2196553, 0.00, 55.00, 4.00, 10.96, 11.0, 11.0, 72
228.73,20150603 20:45:38:0431, c2, 0.72283890, -1.42876960, 605.0, 0.15, 55.00, 2196552, 0.00, 55.00, 4.00, 13.16, 11.0, 11.0, 79
229.73,20150603 20:45:39:0425, c2, 0.72283890, -1.42876994, 617.6, 0.10, 55.00, 2196551, 0.00, 55.00, 4.00, 13.53, 11.0, 11.0, 71
230.74,20150603 20:45:40:0432, c2, 0.72283890, -1.42876994, 625.8, 0.15, 55.00, 2196551, 0.00, 55.00, 4.00, 11.31, 11.0, 11.0, 70
231.74,20150603 20:45:41:0438, c2, 0.72283890, -1.42876994, 638.5, 0.06, 55.00, 2196551, 0.00, 55.00, 4.00, 11.65, 11.0, 11.0, 77
232.74,20150603 20:45:42:0432, c2, 0.72283862, -1.42877016, 647.5, 0.17, 55.00, 2196550, 0.00, 55.00, 4.00, 10.79, 11.0, 11.0, 73
233.75,20150603 20:45:43:0439, c2, 0.72283862, -1.42877016, 652.5, 0.14, 55.00, 2196549, 0.00, 55.00, 4.00, 7.68, 11.0, 11.0, 76
234.75,20150603 20:45:44:0446, c2, 0.72283862, -1.42877016, 663.9, 0.07, 55.00, 2196549, 0.00, 55.00, 4.00, 9.37, 11.0, 11.0, 75
235.75,20150603 20:45:45:0440, c2, 0.72283862, -1.42877016, 676.5, 0.26, 55.00, 2196548, 0.00, 55.00, 4.00, 10.86, 11.0, 11.0, 80
236.75,20150603 20:45:46:0447, c2, 0.72283862, -1.42877050, 686.2, 0.18, 55.00, 2196547, 0.00, 55.00, 4.00, 10.92, 11.0, 11.0, 78
237.76,20150603 20:45:47:0455, c2, 0.72283862, -1.42877050, 692.3, 0.12, 55.00, 2196547, 0.00, 55.00, 4.00, 8.47, 11.0, 11.0, 70
238.76,20150603 20:45:48:0447, c2, 0.72283829, -1.42877050, 698.5, 0.39, 55.00, 2196547, 0.00, 55.00, 4.00, 7.12, 11.0, 11.0, 71
239.76,20150603 20:45:49:0454, c2, 0.72283829, -1.42877050, 706.9, 0.19, 55.00, 2196547, 0.00, 55.00, 4.00, 7.73, 11.0, 11.0, 72
240.77,20150603 20:45:50:0460, c2, 0.72283829, -1.42877050, 712.7, 0.22, 55.00, 2196547, 0.00, 55.00, 4.00, 6.85, 11.0, 11.0, 77
241.76,20150603 20:45:51:0455, c2, 0.72283801, -1.42877083, 719.4, 0.07, 55.00, 2196546, 0.00, 55.00, 4.00, 6.61, 11.0, 11.0, 80
242.77,20150603 20:45:52:0462, c2, 0.72283801, -1.42877083, 724.7, 0.14, 55.00, 2196546, 0.00, 55.00, 4.00, 5.58, 11.0, 11.0, 77
243.77,20150603 20:45:53:0469, c2, 0.72283801, -1.42877083, 730.3, 0.02, 55.00, 2196545, 0.00, 55.00, 4.00, 6.00, 11.0, 11.0, 71
244.81,20150603 20:45:54:0510, c2, 0.72283801, -1.42877083, 735.9, 0.01, 55.00, 2196545, 0.00, 55.00, 4.00, 5.58, 11.0, 11.0, 79
245.81,20150603 20:45:55:0502, c2, 0.72283801, -1.42877083, 741.9, 0.11, 55.00, 2196545, 0.00, 55.00, 4.00, 5.62, 11.0, 11.0, 79
246.81,20150603 20:45:56:0508, c2, 0.72283801, -1.42877083, 747.1, 0.11, 55.00, 2196545, 0.00, 55.00, 4.00, 5.31, 11.0, 11.0, 73
247.82,20150603 20:45:57:0515, c2, 0.72283801, -1.42877083, 752.0, 0.07, 55.00, 2196545, 0.00, 55.00, 4.00, 5.38, 11.0, 11.0, 70
248.82,20150603 20:45:58:0509, c2, 0.72283773, -1.42877083, 755.9, 0.15, 55.00, 2196545, 0.00, 55.00, 4.00, 4.33, 11.0, 11.0, 78
249.85,20150603 20:45:59:0549, c2, 0.72283773, -1.42877083, 757.9, 0.15, 55.00, 2196545, 0.00, 55.00, 4.00, 3.35, 11.0, 11.0, 79
250.85,20150603 20:46:00:0540, c2, 0.72283773, -1.42877050, 759.5, 0.20, 55.00, 2196546, 0.00, 55.00, 4.00, 2.84, 11.0, 11.0, 71
251.85,20150603 20:46:01:0548, c2, 0.72283773, -1.42877050, 761.9, 0.18, 55.00, 2196546, 0.00, 55.00, 4.00, 2.51, 11.0, 11.0, 74
252.86,20150603 20:46:02:0556, c2, 0.72283773, -1.42877050, 763.1, 0.06, 55.00, 2196546, 0.00, 55.00, 4.00, 1.61, 11.0, 11.0, 71
253.86,20150603 20:46:03:0548, c2, 0.72283773, -1.42877016, 760.5, 0.44, 55.00, 2196546, 0.00, 55.00, 4.00, -0.71, 11.0, 11.0, 72
254.86,20150603 20:46:04:0554, c2, 0.72283745, -1.42877016, 761.9, 0.18, 55.00, 2196546, 0.00, 55.00, 4.00, 0.03, 11.0, 11.0, 71
255.87,20150603 20:46:05:0561, c2, 0.72283745, -1.42877016, 761.5, 0.23, 55.00, 2196546, 0.00, 55.00, 4.00, 0.08, 11.0, 11.0, 72
256.86,20150603 20:46:06:0555, c2, 0.72283745, -1.42877016, 762.8, 0.06, 55.00, 2196546, 0.00, 55.00, 4.00, 0.75, 11.0, 11.0, 72
257.87,20150603 20:46:07:0562, c2, 0.72283745, -1.42877016, 765.1, 0.12, 55.00, 2196546, 0.00, 55.00, 4.00, 1.39, 11.0, 11.0, 75
258.87,20150603 20:46:08:0569, c2, 0.72283745, -1.42877016, 767.7, 0.14, 55.00, 2196546, 0.00, 55.00, 4.00, 2.24, 11.0, 11.0, 71
259.87,20150603 20:46:09:0562, c2, 0.72283745, -1.42877016, 768.4, 0.14, 55.00, 2196546, 0.00, 55.00, 4.00, 1.73, 11.0, 11.0, 71
260.88,20150603 20:46:10:0569, c2, 0.72283717, -1.42877016, 766.7, 0.15, 55.00, 2196546, 0.00, 55.00, 4.00, -0.01, 11.0, 11.0, 71
261.88,20150603 20:46:11:0576, c2, 0.72283717, -1.42877016, 766.7, 0.04, 55.00, 2196546, 0.00, 55.00, 4.00, -0.74, 11.0, 11.0, 70
262.88,20150603 20:46:12:0570, c2, 0.72283717, -1.42877016, 767.4, 0.33, 55.00, 2196546, 0.00, 55.00, 4.00, 0.29, 11.0, 11.0, 77
263.88,20150603 20:46:13:0576, c2, 0.72283717, -1.42876994, 767.7, 0.11, 55.00, 2196547, 0.00, 55.00, 4.00, 0.41, 11.0, 11.0, 77
264.89,20150603 20:46:14:0583, c2, 0.72283717, -1.42876994, 769.4, 0.19, 55.00, 2196547, 0.00, 55.00, 4.00, 1.00, 11.0, 11.0, 71
265.89,20150603 20:46:15:0577, c2, 0.72283717, -1.42876994, 769.7, 0.11, 55.00, 2196547, 0.00, 55.00, 4.00, 0.68, 11.0, 11.0, 76
266.89,20150603 20:46:16:0584, c2, 0.72283717, -1.42876994, 771.0, 0.22, 55.00, 2196547, 0.00, 55.00, 4.00, 0.78, 11.0, 11.0, 77
267.90,20150603 20:46:17:0590, c2, 0.72283717, -1.42876994, 770.0, 0.28, 55.00, 2196547, 0.00, 55.00, 4.00, -0.09, 11.0, 11.0, 78
268.88,20150603 20:46:18:0585, c2, 0.72283717, -1.42876994, 771.0, 0.17, 55.00, 2196547, 0.00, 55.00, 4.00, 0.23, 11.0, 11.0, 77
269.90,20150603 20:46:19:0591, c2, 0.72283683, -1.42876994, 771.6, 0.07, 55.00, 2196547, 0.00, 55.00, 4.00, 0.49, 11.0, 11.0, 78
270.90,20150603 20:46:20:0598, c2, 0.72283683, -1.42876994, 771.7, 0.02, 55.00, 2196547, 0.00, 55.00, 4.00, 0.33, 11.0, 11.0, 79
271.89,20150603 20:46:21:0592, c2, 0.72283683, -1.42876994, 772.0, 0.15, 55.00, 2196547, 0.00, 55.00, 4.00, 0.27, 11.0, 11.0, 70
272.91,20150603 20:46:22:0600, c2, 0.72283683, -1.42876994, 771.7, 0.02, 55.00, 2196547, 0.00, 55.00, 4.00, 0.13, 11.0, 11.0, 78
273.91,20150603 20:46:23:0606, c2, 0.72283683, -1.42876994, 771.7, 0.19, 55.00, 2196547, 0.00, 55.00, 4.00, -0.10, 11.0, 11.0, 77
274.90,20150603 20:46:24:0599, c2, 0.72283683, -1.42876960, 773.6, 0.07, 55.00, 2196547, 0.00, 55.00, 4.00, 0.73, 11.0, 11.0, 80
275.90,20150603 20:46:25:0606, c2, 0.72283683, -1.42876960, 775.0, 0.22, 55.00, 2196547, 0.00, 55.00, 4.00, 1.32, 11.0, 11.0, 71
276.92,20150603 20:46:26:0613, c2, 0.72283683, -1.42876960, 777.2, 0.16, 55.00, 2196547, 0.00, 55.00, 4.00, 1.70, 11.0, 11.0, 76
277.92,20150603 20:46:27:0606, c2, 0.72283683, -1.42876960, 779.9, 0.23, 55.00, 2196547, 0.00, 55.00, 4.00, 2.08, 11.0, 11.0, 72
278.91,20150603 20:46:28:0613, c2, 0.72283683, -1.42876960, 780.9, 0.09, 55.00, 2196547, 0.00, 55.00, 4.00, 1.71, 11.0, 11.0, 77
279.93,20150603 20:46:29:0620, c2, 0.72283683, -1.42876960, 782.2, 0.09, 55.00, 2196548, 0.00, 55.00, 4.00, 1.40, 11.0, 11.0, 71
280.91,20150603 20:46:30:0614, c2, 0.72283655, -1.42876960, 783.5, 0.17, 55.00, 2196548, 0.00, 55.00, 4.00, 1.67, 11.0, 11.0, 70
281.93,20150603 20:46:31:0620, c2, 0.72283655, -1.42876960, 782.5, 0.21, 55.00, 2196548, 0.00, 55.00, 4.00, 0.39, 11.0, 11.0, 80
282.94,20150603 20:46:32:0629, c2, 0.72283655, -1.42876960, 781.5, 0.14, 55.00, 2196548, 0.00, 55.00, 4.00, -0.43, 11.0, 11.0, 74
283.92,20150603 20:46:33:0621, c2, 0.72283655, -1.42876960, 781.2, 0.09, 55.00, 2196548, 0.00, 55.00, 4.00, -0.67, 11.0, 11.0, 74
284.94,20150603 20:46:34:0628, c2, 0.72283683, -1.42876960, 778.9, 0.29, 55.00, 2196548, 0.00, 55.00, 4.00, -1.80, 11.0, 11.0, 77
285.93,20150603 20:46:35:0635, c2, 0.72283683, -1.42876960, 777.6, 0.03, 55.00, 2196548, 0.00, 55.00, 4.00, -1.68, 11.0, 11.0, 77
286.93,20150603 20:46:36:0628, c2, 0.72283683, -1.42876960, 778.9, 0.09, 55.00, 2196548, 0.00, 55.00, 4.00, -0.12, 11.0, 11.0, 73
287.95,20150603 20:46:37:0635, c2, 0.72283655, -1.42876960, 778.5, 0.06, 55.00, 2196548, 0.00, 55.00, 4.00, 0.06, 11.0, 11.0, 69
288.94,20150603 20:46:38:0642, c2, 0.72283655, -1.42876938, 779.9, 0.14, 55.00, 2196549, 0.00, 55.00, 4.00, 0.81, 11.0, 11.0, 71
289.94,20150603 20:46:39:0636, c2, 0.72283655, -1.42876938, 779.2, 0.14, 55.00, 2196549, 0.00, 55.00, 4.00, 0.13, 11.0, 11.0, 72
290.94,20150603 20:46:40:0642, c2, 0.72283655, -1.42876938, 780.8, 0.05, 55.00, 2196549, 0.00, 55.00, 4.00, 0.42, 11.0, 11.0, 75
291.96,20150603 20:46:41:0649, c2, 0.72283655, -1.42876938, 782.2, 0.14, 55.00, 2196549, 0.00, 55.00, 4.00, 0.72, 11.0, 11.0, 76
292.95,20150603 20:46:42:0643, c2, 0.72283655, -1.42876938, 781.5, 0.25, 55.00, 2196549, 0.00, 55.00, 4.00, 0.34, 11.0, 11.0, 74
293.95,20150603 20:46:43:0650, c2, 0.72283655, -1.42876904, 781.8, 0.13, 55.00, 2196550, 0.00, 55.00, 4.00, 0.13, 11.0, 11.0, 69
294.97,20150603 20:46:44:0656, c2, 0.72283683, -1.42876904, 783.5, 0.21, 55.00, 2196550, 0.00, 55.00, 4.00, 0.56, 11.0, 11.0, 77
295.95,20150603 20:46:45:0650, c2, 0.72283683, -1.42876904, 783.5, 0.24, 55.00, 2196550, 0.00, 55.00, 4.00, 0.71, 11.0, 11.0, 76
296.96,20150603 20:46:46:0657, c2, 0.72283683, -1.42876904, 782.5, 0.16, 55.00, 2196550, 0.00, 55.00, 4.00, 0.09, 11.0, 11.0, 70
297.96,20150603 20:46:47:0664, c2, 0.72283683, -1.42876904, 782.5, 0.07, 55.00, 2196550, 0.00, 55.00, 4.00, -0.18, 11.0, 11.0, 68
298.96,20150603 20:46:48:0658, c2, 0.72283683, -1.42876904, 782.8, 0.12, 55.00, 2196550, 0.00, 55.00, 4.00, 0.56, 11.0, 11.0, 76
299.97,20150603 20:46:49:0664, c2, 0.72283683, -1.42876904, 783.5, 0.05, 55.00, 2196550, 0.00, 55.00, 4.00, 0.51, 11.0, 11.0, 79
301.00,20150603 20:46:50:0705, c2, 0.72283683, -1.42876904, 786.4, 0.04, 55.00, 2196550, 0.00, 55.00, 4.00, 1.78, 11.0, 11.0, 69
302.02,20150603 20:46:51:0712, c2, 0.72283683, -1.42876904, 786.7, 0.13, 55.00, 2196550, 0.00, 55.00, 4.00, 1.10, 11.0, 11.0, 75
303.02,20150603 20:46:52:0705, c2, 0.72283683, -1.42876904, 787.7, 0.98, 55.00, 2196550, 0.00, 55.00, 4.00, 0.84, 11.0, 11.0, 70
304.01,20150603 20:46:53:0711, c2, 0.72283683, -1.42876904, 789.2, 0.42, 55.00, 2196550, 0.00, 55.00, 4.00, 1.17, 11.0, 11.0, 72
305.03,20150603 20:46:54:0718, c2, 0.72283683, -1.42876938, 790.3, 0.02, 55.00, 2196550, 0.00, 55.00, 4.00, 1.32, 11.0, 11.0, 73
306.03,20150603 20:46:55:0725, c2, 0.72283683, -1.42876904, 791.2, 0.08, 55.00, 2196550, 0.00, 55.00, 4.00, 1.04, 11.0, 11.0, 71
307.04,20150603 20:46:56:0732, c2, 0.72283683, -1.42876938, 791.0, 0.18, 55.00, 2196550, 0.00, 55.00, 4.00, 0.50, 11.0, 11.0, 72
308.04,20150603 20:46:57:0738, c2, 0.72283683, -1.42876938, 791.9, 0.09, 55.00, 2196550, 0.00, 55.00, 4.00, 0.62, 11.0, 11.0, 73
309.05,20150603 20:46:58:0745, c2, 0.72283683, -1.42876904, 791.3, 0.18, 55.00, 2196550, 0.00, 55.00, 4.00, 0.05, 11.0, 11.0, 69
310.05,20150603 20:46:59:0752, c2, 0.72283683, -1.42876904, 792.6, 0.07, 55.00, 2196550, 0.00, 55.00, 4.00, 0.75, 11.0, 11.0, 69
311.05,20150603 20:47:00:0751, c2, 0.72283683, -1.42876904, 794.2, 0.10, 55.00, 2196550, 0.00, 55.00, 4.00, 1.44, 11.0, 11.0, 69
312.06,20150603 20:47:01:0758, c2, 0.72283683, -1.42876904, 794.0, 0.20, 55.00, 2196550, 0.00, 55.00, 4.00, 0.84, 11.0, 11.0, 69
313.08,20150603 20:47:02:0767, c2, 0.72283683, -1.42876904, 795.5, 0.01, 55.00, 2196550, 0.00, 55.00, 4.00, 0.69, 11.0, 11.0, 74
314.06,20150603 20:47:03:0758, c2, 0.72283683, -1.42876938, 796.3, 0.24, 55.00, 2196550, 0.00, 55.00, 4.00, 1.02, 11.0, 11.0, 79
315.07,20150603 20:47:04:0765, c2, 0.72283683, -1.42876904, 796.6, 0.29, 55.00, 2196550, 0.00, 55.00, 4.00, 0.63, 11.0, 11.0, 70
316.07,20150603 20:47:05:0772, c2, 0.72283683, -1.42876904, 795.7, 0.28, 55.00, 2196550, 0.00, 55.00, 4.00, -0.35, 11.0, 11.0, 78
317.07,20150603 20:47:06:0766, c2, 0.72283683, -1.42876904, 794.7, 0.50, 55.00, 2196551, 0.00, 55.00, 4.00, -0.83, 11.0, 11.0, 78
318.07,20150603 20:47:07:0772, c2, 0.72283683, -1.42876904, 796.3, 0.39, 55.00, 2196551, 0.00, 55.00, 4.00, 0.31, 11.0, 11.0, 85
319.08,20150603 20:47:08:0779, c2, 0.72283683, -1.42876904, 798.2, 0.40, 55.00, 2196550, 0.00, 55.00, 4.00, 1.04, 11.0, 11.0, 75
320.08,20150603 20:47:09:0773, c2, 0.72283683, -1.42876904, 798.6, 0.28, 55.00, 2196551, 0.00, 55.00, 4.00, 0.81, 11.0, 11.0, 74
321.08,20150603 20:47:10:0780, c2, 0.72283683, -1.42876904, 798.5, 0.15, 55.00, 2196551, 0.00, 55.00, 4.00, 0.04, 11.0, 11.0, 76
322.10,20150603 20:47:11:0786, c2, 0.72283717, -1.42876904, 797.6, 0.12, 55.00, 2196551, 0.00, 55.00, 4.00, -0.24, 11.0, 11.0, 70
323.08,20150603 20:47:12:0780, c2, 0.72283717, -1.42876904, 796.9, 0.23, 55.00, 2196551, 0.00, 55.00, 4.00, -0.62, 11.0, 11.0, 79
324.09,20150603 20:47:13:0787, c2, 0.72283717, -1.42876904, 796.8, 0.36, 55.00, 2196551, 0.00, 55.00, 4.00, -0.41, 11.0, 11.0, 78
325.11,20150603 20:47:14:0794, c2, 0.72283717, -1.42876904, 797.2, 0.16, 55.00, 2196551, 0.00, 55.00, 4.00, 0.21, 11.0, 11.0, 81
326.09,20150603 20:47:15:0788, c2, 0.72283717, -1.42876904, 799.4, 0.19, 55.00, 2196551, 0.00, 55.00, 4.00, 1.10, 11.0, 11.0, 73
327.10,20150603 20:47:16:0794, c2, 0.72283717, -1.42876938, 801.8, 0.22, 55.00, 2196550, 0.00, 55.00, 4.00, 1.65, 11.0, 11.0, 75
328.10,20150603 20:47:17:0801, c2, 0.72283717, -1.42876938, 803.4, 0.11, 55.00, 2196550, 0.00, 55.00, 4.00, 1.56, 11.0, 11.0, 73
329.10,20150603 20:47:18:0795, c2, 0.72283717, -1.42876938, 806.3, 0.17, 55.00, 2196550, 0.00, 55.00, 4.00, 2.11, 11.0, 11.0, 77
330.11,20150603 20:47:19:0801, c2, 0.72283717, -1.42876938, 806.4, 0.20, 55.00, 2196550, 0.00, 55.00, 4.00, 1.22, 11.0, 11.0, 70
331.11,20150603 20:47:20:0808, c2, 0.72283717, -1.42876960, 809.0, 0.08, 55.00, 2196549, 0.00, 55.00, 4.00, 1.58, 11.0, 11.0, 69
332.11,20150603 20:47:21:0802, c2, 0.72283717, -1.42876960, 811.3, 0.02, 55.00, 2196549, 0.00, 55.00, 4.00, 2.05, 11.0, 11.0, 79
333.11,20150603 20:47:22:0810, c2, 0.72283717, -1.42876960, 812.6, 0.15, 55.00, 2196548, 0.00, 55.00, 4.00, 1.75, 11.0, 11.0, 72
334.12,20150603 20:47:23:0818, c2, 0.72283717, -1.42876960, 813.9, 0.10, 55.00, 2196548, 0.00, 55.00, 4.00, 1.61, 11.0, 11.0, 83
335.12,20150603 20:47:24:0809, c2, 0.72283717, -1.42876960, 816.2, 0.03, 55.00, 2196548, 0.00, 55.00, 4.00, 1.81, 11.0, 11.0, 74
336.12,20150603 20:47:25:0816, c2, 0.72283683, -1.42876960, 817.5, 0.13, 55.00, 2196548, 0.00, 55.00, 4.00, 1.59, 11.0, 11.0, 82
337.13,20150603 20:47:26:0823, c2, 0.72283683, -1.42876960, 818.8, 0.19, 55.00, 2196548, 0.00, 55.00, 4.00, 1.62, 11.0, 11.0, 83
338.12,20150603 20:47:27:0817, c2, 0.72283683, -1.42876960, 820.4, 0.20, 55.00, 2196548, 0.00, 55.00, 4.00, 1.71, 11.0, 11.0, 69
339.13,20150603 20:47:28:0823, c2, 0.72283683, -1.42876960, 822.4, 0.06, 55.00, 2196548, 0.00, 55.00, 4.00, 1.72, 11.0, 11.0, 74
340.13,20150603 20:47:29:0830, c2, 0.72283683, -1.42876960, 823.8, 0.33, 55.00, 2196548, 0.00, 55.00, 4.00, 1.91, 11.0, 11.0, 74
341.13,20150603 20:47:30:0824, c2, 0.72283655, -1.42876960, 825.0, 2.06, 175.00, 2196547, 0.00, 55.00, 4.00, 1.38, 11.0, 11.0, 75
342.14,20150603 20:47:31:0831, c2, 0.72283683, -1.42876960, 827.1, 0.14, 55.00, 2196547, 0.00, 55.00, 4.00, 1.72, 11.0, 11.0, 79
343.14,20150603 20:47:32:0840, c2, 0.72283683, -1.42876960, 825.9, 0.04, 55.00, 2196547, 0.00, 55.00, 4.00, 0.22, 11.0, 11.0, 78
344.14,20150603 20:47:33:0832, c2, 0.72283655, -1.42876960, 826.1, 0.10, 55.00, 2196547, 0.00, 55.00, 4.00, -0.00, 11.0, 11.0, 70
345.14,20150603 20:47:34:0839, c2, 0.72283683, -1.42876994, 826.1, 0.41, 55.00, 2196546, 0.00, 55.00, 4.00, 0.11, 11.0, 11.0, 80
346.15,20150603 20:47:35:0846, c2, 0.72283683, -1.42876994, 823.6, 0.29, 55.00, 2196546, 0.00, 55.00, 4.00, -1.13, 11.0, 11.0, 78
347.15,20150603 20:47:36:0839, c2, 0.72283683, -1.42876994, 823.8, 0.32, 55.00, 2196546, 0.00, 55.00, 4.00, -0.84, 11.0, 11.0, 72
348.15,20150603 20:47:37:0846, c2, 0.72283655, -1.42876994, 825.0, 0.20, 55.00, 2196546, 0.00, 55.00, 4.00, 0.69, 11.0, 11.0, 69
349.16,20150603 20:47:38:0852, c2, 0.72283655, -1.42876994, 825.7, 0.34, 55.00, 2196546, 0.00, 55.00, 4.00, -0.05, 11.0, 11.0, 76
350.14,20150603 20:47:39:0846, c2, 0.72283655, -1.42876994, 826.4, 0.75, 55.00, 2196546, 0.00, 55.00, 4.00, 0.53, 11.0, 11.0, 83
351.16,20150603 20:47:40:0853, c2, 0.72283655, -1.42876994, 825.5, 0.67, 55.00, 2196546, 0.00, 55.00, 4.00, -0.27, 11.0, 11.0, 72
352.17,20150603 20:47:41:0861, c2, 0.72283655, -1.42876994, 827.4, 0.37, 55.00, 2196546, 0.00, 55.00, 4.00, 1.12, 11.0, 11.0, 77
353.15,20150603 20:47:42:0854, c2, 0.72283655, -1.42876994, 827.6, 0.19, 55.00, 2196545, 0.00, 55.00, 4.00, 0.34, 11.0, 11.0, 73
354.17,20150603 20:47:43:0860, c2, 0.72283655, -1.42876994, 827.1, 0.60, 55.00, 2196546, 0.00, 55.00, 4.00, 0.39, 11.0, 11.0, 73
355.17,20150603 20:47:44:0867, c2, 0.72283627, -1.42876994, 828.3, 0.57, 55.00, 2196546, 0.00, 55.00, 4.00, 0.80, 11.0, 11.0, 73
